movieId,title,genres,title,genres
3478,"Bamba, La (1987)",Drama,화이트초콜릿팝케익,가공식품 요리|실생활 요리|양식 요리|파티/명절요리|자취 초보 요리|혼밥 요리|간식/야식|달걀/유제품 요리|움짤 레시피|간단 재료 요리|사탕/초콜렛
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,달걀 퀘사디아,자취 초보 요리|혼밥 요리|멕시칸 요리|간식/야식|달걀/유제품 요리|15분 요리|간단 재료 요리|아이 간식
3480,Lucas (1986),Drama|Romance,허니 BBQ 팝콘치킨,손님 접대 요리|양식 요리|술안주|닭고기|튀김요리|빈혈 예방|간식/야식|동영상 레시피
3481,High Fidelity (2000),Comedy|Drama|Romance,돼지고기생강구이,실생활 요리|일식 요리|구이요리|면역력 강화|돼지고기
3483,"Road to El Dorado, The (2000)",Animation|Children,견과류조림,자취 초보 요리|한식 요리|콩/두부 요리|간식/야식|조림요리
3484,"Skulls, The (2000)",Thriller,빠에야 ,수산물|양식 요리|파티/명절요리|볶음밥/오므라이스
3487,El Dorado (1966),Western,새우칠리마요,수산물|술안주|중식 요리|튀김요리
3489,Hook (1991),Adventure|Comedy|Fantasy,쑥 버무리,찜요리|채소류 요리|한식 요리|간식/야식|봄|동영상 레시피
3490,Horror Express (1972),Horror,필리치즈핫도그,쇠고기|양식 요리|간식/야식|햄버거/핫도그|요거트
3491,My Chauffeur (1986),Comedy,된장 깻잎 짱아찌,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|젓갈/장아찌|잇몸 건강
3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,묵은지돼지김치찜,찜요리|실생활 요리|한식 요리|돼지고기|간단 재료 요리
3494,True Grit (1969),Adventure|Drama|Western,홈메이드 아이스티,자취 초보 요리|혼밥 요리|움짤 레시피|15분 요리|간단 재료 요리
3495,Roadside Prophets (1992),Comedy|Drama,맛살파전,실생활 요리|자취 초보 요리|한식 요리|15분 요리|전/부침요리|수산가공품|간편 메인반찬
3496,Madame Sousatzka (1988),Drama,딸기잼스모어,가공식품 요리|실생활 요리|양식 요리|파티/명절요리|자취 초보 요리|퓨전요리|간식/야식|과자/쿠키|간단 재료 요리|5분 요리
3497,Max Dugan Returns (1983),Comedy,명이나물 장아찌,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|젓갈/장아찌
3498,Midnight Express (1978),Drama,만두피 피자,가공식품 요리|실생활 요리|양식 요리|채소류 요리|파티/명절요리|자취 초보 요리|퓨전요리|피자|간단 재료 요리|만두요리
3499,Misery (1990),Drama|Horror|Thriller,소보루유부초밥,손님 접대 요리|가공식품 요리|쇠고기|실생활 요리|일식 요리|나들이 요리|자취 초보 요리|혼밥 요리|간식/야식|간단 재료 요리|김밥/롤/주먹밥/초밥|5분 요리
3500,Mr. Saturday Night (1992),Comedy|Drama,게살치즈죽,실생활 요리|자취 초보 요리|한식 요리|15분 요리|수산가공품|요거트|죽/미음
3501,Murphy's Romance (1985),Comedy|Romance,쉬림프 브루스게타,실생활 요리|수산물|양식 요리|술안주|파티/명절요리|자취 초보 요리|혼밥 요리|간식/야식|움짤 레시피|간단 재료 요리|이국적인맛
3502,My Life (1993),Drama,토마토소스덮밥,가공식품 요리|실생활 요리|양식 요리|채소류 요리|양념/소스/잼|자취 초보 요리|닭고기|퓨전요리|덮밥/국밥|혼밥 요리|멕시칸 요리|다이어트 요리|15분 요리|간단 재료 요리|채소밥/비빔밥
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,차돌부추말이,손님 접대 요리|쇠고기|실생활 요리|채소류 요리|구이요리|술안주|자취 초보 요리|한식 요리|빈혈 예방|간식/야식|간단 재료 요리|간편 메인반찬
3504,Network (1976),Comedy|Drama,마요네즈주먹밥,실생활 요리|자취 초보 요리|한식 요리|15분 요리|간단 재료 요리|김밥/롤/주먹밥/초밥
3505,No Way Out (1987),Drama|Mystery|Thriller,육전,손님 접대 요리|쇠고기|실생활 요리|술안주|자취 초보 요리|한식 요리|혼밥 요리|간단 재료 요리|전/부침요리|5분 요리
3506,North Dallas Forty (1979),Comedy|Drama,참치마요 애기김밥,실생활 요리|자취 초보 요리|한식 요리|10분 요리|김밥/롤/주먹밥/초밥
3507,"Odd Couple, The (1968)",Comedy,장떡,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|전/부침요리|10분 요리
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,자두잼,양식 요리|양념/소스/잼|자취 초보 요리|과일 요리|간식/야식|간단 재료 요리|아이 간식
3509,Black and White (1999),Drama,초코칩 앤 밀크,가공식품 요리|실생활 요리|양식 요리|자취 초보 요리|혼밥 요리|빈혈 예방|간식/야식|달걀/유제품 요리|과자/쿠키|간단 재료 요리|5분 요리
3510,Frequency (2000),Drama|Thriller,레드 새우 수프,손님 접대 요리|실생활 요리|수산물|양식 요리|파티/명절요리|혼밥 요리|기미/주근깨|빈혈 예방|움짤 레시피|스튜/스프요리|아이 성장/발육 |허리/관절 건강|암 예방|수유모 건강|잇몸 건강|눈 건강|비뇨기 건강|산모 건강
3511,Ready to Rumble (2000),Comedy,부추전,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|전/부침요리
3512,Return to Me (2000),Drama|Romance,핫윙,손님 접대 요리|양식 요리|술안주|닭고기|튀김요리|간식/야식|동영상 레시피
3513,Rules of Engagement (2000),Drama|Thriller,크림쫄면,손님 접대 요리|실생활 요리|수산물|양식 요리|파티/명절요리|자취 초보 요리|퓨전요리|혼밥 요리|달걀/유제품 요리|한식면|움짤 레시피|간단 재료 요리|이국적인맛
3515,Me Myself I (2000),Comedy|Romance,크림새우 도리아,실생활 요리|수산물|양식 요리|술안주|자취 초보 요리|혼밥 요리|간식/야식|움짤 레시피|스튜/스프요리
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,소시지토마토스파게티,실생활 요리|양식 요리|움짤 레시피|햄/소시지|아이 간식
3518,"End of Violence, The (1997)",Drama|Thriller,관자크림파스타,손님 접대 요리|실생활 요리|수산물|양식 요리|파티/명절요리|자취 초보 요리|서양식면|움짤 레시피
3519,Force 10 from Navarone (1978),Action|Drama|War,딸기케이크,빵/케이크|가공식품 요리|실생활 요리|양식 요리|파티/명절요리|과일 요리|간식/야식|동영상 레시피
3520,How to Stuff a Wild Bikini (1965),Comedy,얼갈이 된장국,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|움짤 레시피|찌개요리|간단 재료 요리
3521,Mystery Train (1989),Comedy|Drama,스파이시 튜나 베이크드 파스타,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|서양식면|움짤 레시피|간단 재료 요리
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,연어오믈렛,가공식품 요리|실생활 요리|양식 요리|자취 초보 요리|혼밥 요리|달걀/유제품 요리|15분 요리|간단 재료 요리|전/부침요리|간편 메인반찬
3524,Arthur (1981),Comedy|Romance,해물크림스프,실생활 요리|수산물|양식 요리|달걀/유제품 요리|간단 재료 요리|스튜/스프요리|아이 간식
3525,Bachelor Party (1984),Comedy,김치콩나물죽,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|움짤 레시피|죽/미음
3526,Parenthood (1989),Comedy|Drama,문어소세지 매콤크림우동,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|볶음면요리|햄/소시지|10분 요리
3527,Predator (1987),Action|Sci-Fi|Thriller,치즈핫도그,나들이 요리|자취 초보 요리|간식/야식|햄/소시지|햄버거/핫도그
3528,"Prince of Tides, The (1991)",Drama|Romance,노오븐 감자 그라탕,손님 접대 요리|양식 요리|술안주|간식/야식|스튜/스프요리|동영상 레시피
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,삼겹살 튀김,채소류 요리|술안주|한식 요리|돼지고기|튀김요리|동영상 레시피
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,그린빈파스타,실생활 요리|양식 요리|혼밥 요리|서양식면|볶음면요리
3534,28 Days (2000),Drama,LCHF 치즈샌드2조각,가공식품 요리|실생활 요리|양식 요리|자취 초보 요리|혼밥 요리|다이어트 요리|과자/쿠키|간단 재료 요리|동영상 레시피
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,콩나물떡볶이,채소류 요리|자취 초보 요리|한식 요리|볶음요리|콩/두부 요리|간식/야식
3536,Keeping the Faith (2000),Comedy|Drama|Romance,로제파스타,실생활 요리|양식 요리|혼밥 요리|서양식면|볶음면요리
3537,Where the Money Is (2000),Comedy|Drama,김치버터참치우동,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|볶음면요리|김치요리|간단 재료 요리|10분 요리
3538,East is East (1999),Comedy,버섯장아찌,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|움짤 레시피|간단 재료 요리|젓갈/장아찌|간편 메인반찬
3539,"Filth and the Fury, The (2000)",Documentary,육개장 칼국수,한식 요리|혼밥 요리|국물면요리|한식면|해장요리
3540,Passion of Mind (2000),Drama|Mystery|Romance,와인숙성 LA갈비 스테이크,손님 접대 요리|쇠고기|양식 요리|구이요리|술안주|파티/명절요리|자취 초보 요리|움짤 레시피
3543,Diner (1982),Comedy|Drama,채소 치즈커리 우동,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|볶음면요리|국물면요리|일식면|움짤 레시피|간단 재료 요리
3544,Shakes the Clown (1992),Comedy,치킨무,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|움짤 레시피|간단 재료 요리|젓갈/장아찌
3545,Cabaret (1972),Drama|Musical,삼겹살 스테이크,손님 접대 요리|구이요리|자취 초보 요리|면역력 강화|퓨전요리|돼지고기|혼밥 요리|15분 요리|간단 재료 요리|간편 메인반찬
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,궁중떡볶이,손님 접대 요리|가공식품 요리|쇠고기|실생활 요리|술안주|파티/명절요리|한식 요리|볶음요리|간식/야식|아이 간식|동영상 레시피
3547,Prick Up Your Ears (1987),Comedy|Drama,중국당면볶이,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|볶음면요리|간식/야식|간단 재료 요리|동영상 레시피
3548,Auntie Mame (1958),Comedy|Drama,고추참치치즈밥,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|달걀/유제품 요리|간단 재료 요리|10분 요리|수산가공품|볶음밥/오므라이스|동영상 레시피
3549,Guys and Dolls (1955),Comedy|Musical|Romance,만두 강정,실생활 요리|술안주|자취 초보 요리|한식 요리|튀김요리|간식/야식|간단 재료 요리|만두요리|동영상 레시피
3550,The Hunger (1983),Horror,미니 버거 ,쇠고기|양식 요리|간식/야식|움짤 레시피|햄버거/핫도그
3551,Marathon Man (1976),Crime|Drama|Thriller,단호박 양갱,채소류 요리|한식 요리|혼밥 요리|다이어트 요리|간식/야식|과자/쿠키
3552,Caddyshack (1980),Comedy,대구살 양배추 브로콜리 무른밥,실생활 요리|채소류 요리|자취 초보 요리|한식 요리|생선|간단 재료 요리|이유식 후기|죽/미음|동영상 레시피
3553,Gossip (2000),Drama|Thriller,새우 브로콜리볶음,손님 접대 요리|실생활 요리|수산물|양식 요리|채소류 요리|술안주|파티/명절요리|자취 초보 요리|한식 요리|볶음요리|퓨전요리|혼밥 요리|간식/야식|움짤 레시피|15분 요리|간단 재료 요리|아이 성장/발육 |암 예방|수유모 건강|산모 건강
3554,Love and Basketball (2000),Drama|Romance,나폴리안 스파게티,손님 접대 요리|양식 요리|서양식면|움짤 레시피|아이 간식
3555,U-571 (2000),Action|Thriller|War,차돌박이 쌀국수 샐러드,동남아/인도 요리|채소류 요리|자취 초보 요리|샐러드요리|혼밥 요리|기미/주근깨|빈혈 예방|간식/야식|움짤 레시피|아이 성장/발육 |허리/관절 건강|암 예방|수유모 건강|잇몸 건강|눈 건강|비뇨기 건강|위 튼튼
3556,"Virgin Suicides, The (1999)",Drama|Romance,나폴리탄스파게티,손님 접대 요리|양식 요리|서양식면|볶음면요리|햄/소시지
3557,Jennifer 8 (1992),Mystery|Thriller,족발불고기,술안주|자취 초보 요리|한식 요리|볶음요리|돼지고기|혼밥 요리|간식/야식|움짤 레시피|5분 요리
3559,Limelight (1952),Comedy|Drama|Romance,마늘 장아찌 올리오,실생활 요리|양식 요리|혼밥 요리|서양식면|볶음면요리
3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),Crime|Drama|Romance,삼겹살구이,실생활 요리|구이요리|한식 요리|돼지고기|움짤 레시피|간편 메인반찬
3563,"Crow: Salvation, The (2000)",Action|Horror,도리토스 치즈 튀김,파티/명절요리|튀김요리|멕시칸 요리|간식/야식|달걀/유제품 요리|움짤 레시피
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,파인애플빙수,자취 초보 요리|과일 요리|간식/야식|간단 재료 요리|아이스크림
3565,Where the Heart Is (2000),Comedy|Drama,가쓰오메밀국수,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|국물면요리|한식면|일식면|움짤 레시피|간단 재료 요리
3566,"Big Kahuna, The (2000)",Comedy|Drama,카레우동,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|국물면요리|일식면|15분 요리|간단 재료 요리
3567,Bossa Nova (2000),Comedy|Drama|Romance,알리오올리고,실생활 요리|양식 요리|혼밥 요리|서양식면|볶음면요리
3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,크림새우,실생활 요리|수산물|양식 요리|구이요리|움짤 레시피|아이 간식
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,쿠지라이식 라면,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|간식/야식|15분 요리|간단 재료 요리|10분 요리|5분 요리
3571,Time Code (2000),Comedy|Drama,에그인홀 토스트,실생활 요리|자취 초보 요리|퓨전요리|혼밥 요리|15분 요리|간단 재료 요리|10분 요리|5분 요리|간편 메인반찬
3572,Carnosaur (1993),Horror|Sci-Fi,차돌박이숙주볶음,쇠고기|실생활 요리|술안주|자취 초보 요리|한식 요리|볶음요리|혼밥 요리|간식/야식|간단 재료 요리|간편 메인반찬|동영상 레시피
3573,Carnosaur 2 (1995),Horror|Sci-Fi,소고기들깨미역죽,쇠고기|실생활 요리|수산물|채소류 요리|파티/명절요리|자취 초보 요리|한식 요리|혼밥 요리|15분 요리|간단 재료 요리|죽/미음
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,육해공꼬치,쇠고기|실생활 요리|수산물|나들이 요리|구이요리|술안주|자취 초보 요리|닭고기|움짤 레시피|이국적인맛
3575,Defying Gravity (1997),Drama,LCHF 견과스프,가공식품 요리|실생활 요리|양식 요리|자취 초보 요리|혼밥 요리|다이어트 요리|간단 재료 요리|스튜/스프요리|동영상 레시피
